activity_datetime,user_id,unit_id,unit_type,day_completion_percentage,overall_completion_percentage
2022-02-17 12:56:35,user_31,unit_81,QUESTION_SET,50,50
2022-02-09 15:35:46,user_5,unit_544,QUESTION_SET,50,50
2022-01-22 5:56:37,user_47,unit_608,LEARNING_SET,100,100
2022-01-18 7:00:26,user_25,unit_31,LEARNING_SET,100,100
2022-01-18 7:15:35,user_25,unit_37,PRACTICE,100,100
2022-02-09 7:45:54,user_46,unit_29,LEARNING_SET,100,100
2022-02-09 7:48:56,user_46,unit_30,PRACTICE,100,100
2022-02-09 7:53:24,user_46,unit_33,PRACTICE,100,100
2022-01-18 8:27:07,user_25,unit_34,LEARNING_SET,100,100
2021-11-21 22:31:53,user_50,unit_414,EXAM,100,100
2022-01-22 9:40:43,user_47,unit_419,LEARNING_SET,100,100
2022-01-18 9:41:46,user_25,unit_32,LEARNING_SET,100,100
2022-01-18 9:57:06,user_25,unit_39,LEARNING_SET,100,100
2022-01-18 10:02:31,user_25,unit_40,PRACTICE,100,100
2022-01-22 10:29:09,user_47,unit_553,LEARNING_SET,100,100
2022-01-22 11:46:13,user_47,unit_555,LEARNING_SET,100,100
2022-02-05 2:33:28,user_50,unit_139,QUESTION_SET,100,100
2022-02-28 2:41:06,user_5,unit_609,QUESTION_SET,12.5,50
2022-01-22 12:48:18,user_47,unit_557,LEARNING_SET,100,100
2021-12-15 2:51:04,user_37,unit_610,LEARNING_SET,100,100
2022-03-09 2:52:06,user_37,unit_611,PRACTICE,100,100
2022-02-08 12:55:35,user_24,unit_31,LEARNING_SET,100,100
2022-01-22 13:18:12,user_47,unit_559,LEARNING_SET,100,100
2022-02-08 13:19:50,user_24,unit_34,LEARNING_SET,100,100
2022-02-09 14:04:38,user_19,unit_32,LEARNING_SET,40,100
2022-02-09 14:10:47,user_19,unit_39,LEARNING_SET,100,100
2022-01-22 14:21:47,user_47,unit_561,LEARNING_SET,100,100
2022-02-15 14:29:19,user_48,unit_31,LEARNING_SET,95,100
2022-02-15 14:53:18,user_48,unit_34,LEARNING_SET,100,100
2022-02-09 14:57:17,user_19,unit_40,PRACTICE,100,100
2022-02-08 15:18:50,user_24,unit_37,PRACTICE,100,100
2022-02-15 15:19:57,user_48,unit_37,PRACTICE,100,100
2022-02-15 16:21:29,user_48,unit_32,LEARNING_SET,100,100
2021-12-07 6:35:56,user_50,unit_526,LEARNING_SET,5,5
2022-02-08 16:45:08,user_24,unit_32,LEARNING_SET,100,100
2022-02-08 16:47:59,user_24,unit_39,LEARNING_SET,100,100
2022-02-08 16:53:03,user_24,unit_40,PRACTICE,100,100
2022-02-15 17:09:24,user_48,unit_39,LEARNING_SET,100,100
2022-01-22 17:13:39,user_47,unit_564,LEARNING_SET,60,60
2022-02-15 17:15:05,user_48,unit_40,PRACTICE,100,100
2022-02-08 17:37:59,user_23,unit_28,LEARNING_SET,100,100
2022-02-15 17:49:44,user_48,unit_120,LEARNING_SET,100,100
2022-02-08 17:50:44,user_23,unit_30,PRACTICE,100,100
2022-02-15 17:53:17,user_48,unit_276,LEARNING_SET,10,10
2022-01-18 17:54:25,user_22,unit_31,LEARNING_SET,60,100
2022-02-08 18:04:04,user_23,unit_33,PRACTICE,100,100
2021-11-24 8:31:50,user_50,unit_136,LEARNING_SET,100,100
2022-02-09 18:33:05,user_6,unit_31,LEARNING_SET,100,100
2022-02-16 18:35:13,user_45,unit_4,LEARNING_SET,100,100
2022-02-15 18:35:51,user_42,unit_4,LEARNING_SET,100,100
2022-02-09 18:36:53,user_18,unit_25,LEARNING_SET,100,100
2022-02-15 18:39:29,user_42,unit_276,LEARNING_SET,20,100
2022-02-09 18:39:52,user_6,unit_37,PRACTICE,100,100
2022-01-18 18:54:17,user_22,unit_34,LEARNING_SET,100,100
2022-02-09 18:57:50,user_46,unit_31,LEARNING_SET,100,100
2022-02-08 18:58:49,user_24,unit_38,LEARNING_SET,100,100
2022-01-18 18:59:41,user_22,unit_37,PRACTICE,100,100
2022-02-09 19:01:58,user_46,unit_34,LEARNING_SET,100,100
2022-02-09 19:08:02,user_18,unit_32,LEARNING_SET,100,100
2022-02-09 19:09:31,user_46,unit_37,PRACTICE,100,100
2022-02-09 19:11:23,user_18,unit_29,LEARNING_SET,100,100
2022-02-16 19:15:12,user_44,unit_4,LEARNING_SET,100,100
2022-02-09 19:16:43,user_18,unit_30,PRACTICE,100,100
2021-11-09 9:22:04,user_49,unit_612,EXAM,100,100
2022-02-09 19:23:12,user_18,unit_33,PRACTICE,100,100
2022-02-09 19:23:47,user_18,unit_34,LEARNING_SET,100,100
2022-02-09 19:31:01,user_18,unit_37,PRACTICE,100,100
2022-02-09 19:31:53,user_18,unit_39,LEARNING_SET,100,100
2021-12-25 9:35:56,user_50,unit_141,LEARNING_SET,100,100
2022-02-09 19:39:41,user_18,unit_40,PRACTICE,100,100
2021-12-30 9:41:34,user_50,unit_142,PRACTICE,100,100
2022-02-09 20:55:29,user_19,unit_38,LEARNING_SET,100,100
2022-01-18 21:14:22,user_22,unit_32,LEARNING_SET,100,100
2021-10-16 11:17:24,user_50,unit_143,LEARNING_SET,5,5
2022-02-09 21:24:26,user_18,unit_38,LEARNING_SET,100,100
2022-02-09 21:37:05,user_18,unit_41,PRACTICE,100,100
2022-02-09 21:38:36,user_18,unit_46,LEARNING_SET,100,100
2022-02-09 21:46:24,user_19,unit_46,LEARNING_SET,100,100
2022-02-09 21:56:49,user_19,unit_41,PRACTICE,100,100
2022-01-18 21:58:59,user_22,unit_39,LEARNING_SET,100,100
2022-02-16 22:01:21,user_43,unit_43,LEARNING_SET,100,100
2022-01-18 22:04:19,user_22,unit_40,PRACTICE,100,100
2022-02-16 22:04:31,user_43,unit_48,LEARNING_SET,100,100
2022-02-16 22:13:31,user_43,unit_44,PRACTICE,100,100
2022-02-16 22:26:31,user_43,unit_45,LEARNING_SET,100,100
2022-01-19 0:27:26,user_22,unit_38,LEARNING_SET,100,100
2022-01-19 1:19:57,user_22,unit_46,LEARNING_SET,100,100
2022-01-19 1:25:46,user_22,unit_41,PRACTICE,100,100
2022-01-19 7:24:09,user_25,unit_38,LEARNING_SET,100,100
2022-01-19 7:33:57,user_25,unit_46,LEARNING_SET,100,100
2022-01-19 7:38:27,user_25,unit_41,PRACTICE,100,100
2022-01-23 11:03:26,user_47,unit_55,LEARNING_SET,100,100
2022-01-23 11:32:52,user_47,unit_60,PRACTICE,100,100
2022-01-23 11:53:46,user_47,unit_300,LEARNING_SET,5,10
2022-02-09 16:07:17,user_23,unit_31,LEARNING_SET,100,100
2022-02-09 16:55:21,user_23,unit_37,PRACTICE,100,100
2022-02-18 7:06:30,user_5,unit_609,QUESTION_SET,25,37.5
2022-02-10 17:53:49,user_6,unit_34,LEARNING_SET,100,100
2022-01-23 18:01:02,user_47,unit_153,LEARNING_SET,100,100
2022-02-10 18:19:29,user_6,unit_276,LEARNING_SET,30,30
2022-02-10 18:47:35,user_46,unit_276,LEARNING_SET,100,100
2022-01-19 19:06:25,user_25,unit_276,LEARNING_SET,100,100
2022-01-23 19:06:34,user_47,unit_5,LEARNING_SET,100,100
2022-02-16 19:29:36,user_42,unit_278,LEARNING_SET,100,100
2022-02-17 19:48:58,user_45,unit_278,LEARNING_SET,100,100
2022-02-17 19:57:36,user_44,unit_278,LEARNING_SET,100,100
2022-01-18 10:04:57,user_31,unit_218,LEARNING_SET,100,100
2022-01-04 10:15:39,user_31,unit_269,PRACTICE,100,100
2021-10-18 10:18:35,user_50,unit_143,LEARNING_SET,95,100
2022-02-09 10:19:24,user_49,unit_517,QUESTION_SET,20,100
2022-02-16 20:30:45,user_48,unit_38,LEARNING_SET,80,80
2021-12-21 11:44:56,user_31,unit_497,LEARNING_SET,100,100
2022-01-17 11:45:16,user_31,unit_279,LEARNING_SET,5,5
2022-03-07 11:45:56,user_31,unit_352,LEARNING_SET,5,100
2022-01-19 22:50:08,user_22,unit_276,LEARNING_SET,100,100
2022-01-19 23:33:05,user_22,unit_4,LEARNING_SET,100,100
2022-01-20 6:26:00,user_25,unit_4,LEARNING_SET,5,5
2022-02-11 7:53:21,user_19,unit_276,LEARNING_SET,60,100
2022-02-17 3:23:04,user_5,unit_573,QUESTION_SET,33.33,33.33
2022-02-11 14:56:48,user_18,unit_4,LEARNING_SET,100,100
2022-02-11 15:06:00,user_18,unit_276,LEARNING_SET,100,100
2022-03-01 5:25:48,user_37,unit_613,LEARNING_SET,100,100
2022-01-31 5:32:45,user_37,unit_614,PRACTICE,100,100
2022-01-08 5:41:10,user_37,unit_615,LEARNING_SET,100,100
2021-12-01 5:42:46,user_37,unit_616,PRACTICE,100,100
2022-03-08 5:56:13,user_37,unit_617,LEARNING_SET,100,100
2022-01-10 6:00:54,user_37,unit_618,PRACTICE,100,100
2022-02-10 16:10:52,user_23,unit_120,LEARNING_SET,10,10
2021-12-10 7:02:25,user_37,unit_619,LEARNING_SET,100,100
2021-11-30 7:04:37,user_37,unit_620,PRACTICE,100,100
2022-02-11 8:05:17,user_32,unit_278,LEARNING_SET,10,10
2022-02-17 18:29:03,user_48,unit_38,LEARNING_SET,20,100
2022-02-11 18:38:13,user_19,unit_4,LEARNING_SET,100,100
2022-02-20 8:47:52,user_37,unit_621,EXAM,100,100
2021-12-30 9:08:23,user_32,unit_5,LEARNING_SET,100,100
2022-02-18 20:36:31,user_43,unit_278,LEARNING_SET,100,100
2022-02-28 10:55:00,user_31,unit_352,LEARNING_SET,95,95
2022-01-31 12:31:32,user_31,unit_244,LEARNING_SET,40,100
2022-01-08 12:31:32,user_31,unit_300,LEARNING_SET,35,95
2022-01-21 9:15:14,user_25,unit_4,LEARNING_SET,95,100
2022-02-13 1:47:08,user_49,unit_542,QUESTION_SET,20,100
2022-02-05 12:27:00,user_20,unit_25,LEARNING_SET,100,100
2022-02-05 12:30:11,user_20,unit_26,PRACTICE,100,100
2022-02-05 12:37:37,user_20,unit_27,PRACTICE,100,100
2022-02-05 12:56:11,user_20,unit_29,LEARNING_SET,100,100
2022-02-05 13:02:32,user_20,unit_30,PRACTICE,100,100
2022-02-05 13:11:05,user_20,unit_33,PRACTICE,100,100
2022-02-05 13:11:51,user_20,unit_19,LEARNING_SET,100,100
2022-02-05 13:12:36,user_20,unit_24,LEARNING_SET,100,100
2022-02-11 13:58:07,user_23,unit_25,LEARNING_SET,100,100
2022-02-11 14:07:36,user_23,unit_29,LEARNING_SET,100,100
2022-02-11 14:19:18,user_23,unit_34,LEARNING_SET,100,100
2022-02-11 14:21:45,user_24,unit_41,PRACTICE,100,100
2022-01-25 15:03:56,user_47,unit_50,LEARNING_SET,100,100
2022-01-25 15:19:14,user_47,unit_25,LEARNING_SET,100,100
2022-01-25 15:19:25,user_47,unit_29,LEARNING_SET,100,100
2022-01-25 15:19:36,user_47,unit_34,LEARNING_SET,100,100
2022-01-25 15:19:50,user_47,unit_39,LEARNING_SET,100,100
2022-01-25 15:20:02,user_47,unit_46,LEARNING_SET,100,100
2022-01-25 15:20:13,user_47,unit_48,LEARNING_SET,100,100
2022-01-25 15:33:07,user_47,unit_53,LEARNING_SET,100,100
2021-12-17 6:04:42,user_37,unit_99,QUESTION_SET,100,100
2022-02-11 16:05:03,user_23,unit_120,LEARNING_SET,90,100
2021-12-13 6:25:27,user_37,unit_622,LEARNING_SET,100,100
2022-02-11 6:29:14,user_37,unit_623,PRACTICE,100,100
2022-02-28 7:13:11,user_41,unit_99,QUESTION_SET,100,100
2022-01-30 7:50:00,user_41,unit_263,LEARNING_SET,40,100
2022-01-30 8:18:35,user_34,unit_352,LEARNING_SET,5,100
2022-02-02 8:20:15,user_34,unit_279,LEARNING_SET,5,5
2022-01-25 18:48:34,user_47,unit_61,LEARNING_SET,100,100
2022-02-18 18:49:43,user_42,unit_47,LEARNING_SET,100,100
2022-02-18 18:51:39,user_42,unit_50,LEARNING_SET,100,100
2022-03-01 8:55:36,user_26,unit_4,LEARNING_SET,100,100
2022-01-14 8:55:46,user_26,unit_5,LEARNING_SET,150,150
2022-01-15 8:55:53,user_26,unit_13,LEARNING_SET,100,100
2022-02-11 19:01:24,user_24,unit_43,LEARNING_SET,150,150
2022-02-18 19:09:31,user_42,unit_51,PRACTICE,100,100
2022-01-23 9:10:41,user_26,unit_51,PRACTICE,100,100
2022-02-12 19:13:09,user_18,unit_43,LEARNING_SET,100,100
2022-02-12 19:15:13,user_18,unit_48,LEARNING_SET,100,100
2022-03-06 9:18:30,user_49,unit_505,QUESTION_SET,50,100
2022-02-12 19:23:27,user_18,unit_44,PRACTICE,100,100
2022-02-11 19:30:32,user_24,unit_45,LEARNING_SET,5,5
2022-02-12 19:30:54,user_6,unit_32,LEARNING_SET,100,100
2022-02-12 19:34:39,user_46,unit_32,LEARNING_SET,100,100
2022-02-12 19:36:07,user_46,unit_39,LEARNING_SET,100,100
2022-03-10 9:43:01,user_26,unit_52,LEARNING_SET,100,100
2022-01-22 9:43:58,user_26,unit_53,LEARNING_SET,100,100
2022-01-25 19:45:30,user_47,unit_64,LEARNING_SET,100,100
2022-02-12 19:48:27,user_18,unit_45,LEARNING_SET,100,100
2021-12-16 10:03:44,user_32,unit_61,LEARNING_SET,100,100
2022-02-24 10:06:45,user_34,unit_87,QUESTION_SET,100,100
2022-03-04 10:07:11,user_32,unit_62,LEARNING_SET,100,100
2022-02-09 10:13:47,user_32,unit_63,PRACTICE,100,100
2022-01-25 20:27:40,user_47,unit_65,LEARNING_SET,100,100
2022-02-12 21:17:04,user_19,unit_43,LEARNING_SET,100,100
2022-02-16 12:49:53,user_5,unit_624,QUESTION_SET,100,100
2022-01-21 23:00:36,user_22,unit_43,LEARNING_SET,150,150
2022-01-21 23:15:39,user_22,unit_48,LEARNING_SET,100,100
2022-01-21 23:22:48,user_22,unit_44,PRACTICE,100,100
2022-01-21 23:45:44,user_22,unit_45,LEARNING_SET,100,100
2022-02-11 14:02:01,user_5,unit_293,QUESTION_SET,14.29,14.29
2022-01-26 6:38:10,user_47,unit_63,PRACTICE,100,100
2022-01-26 6:47:08,user_47,unit_67,PRACTICE,100,100
2022-01-26 7:11:11,user_47,unit_369,LEARNING_SET,100,100
2022-01-26 7:16:05,user_47,unit_370,PRACTICE,100,100
2022-01-22 7:22:02,user_25,unit_43,LEARNING_SET,100,100
2022-02-13 7:51:03,user_19,unit_48,LEARNING_SET,100,100
2022-01-22 7:51:06,user_25,unit_44,PRACTICE,100,100
2022-02-13 8:01:37,user_19,unit_44,PRACTICE,100,100
2022-02-13 8:20:39,user_19,unit_45,LEARNING_SET,100,100
2022-02-12 8:56:13,user_23,unit_276,LEARNING_SET,100,100
2022-02-20 9:13:40,user_44,unit_47,LEARNING_SET,100,100
2022-02-20 9:22:18,user_44,unit_50,LEARNING_SET,100,100
2022-02-20 9:31:01,user_44,unit_51,PRACTICE,100,100
2022-02-13 10:19:54,user_19,unit_49,QUESTION_SET,100,100
2022-02-10 0:33:48,user_49,unit_537,QUESTION_SET,100,100
2022-01-24 0:35:32,user_49,unit_541,QUESTION_SET,25,75
2022-02-28 10:39:30,user_4,unit_625,LEARNING_SET,100,100
2022-02-28 11:26:23,user_4,unit_626,QUESTION_SET,93.33,93.33
2022-02-28 12:34:36,user_4,unit_627,QUESTION_SET,100,100
2021-12-20 2:35:36,user_40,unit_352,LEARNING_SET,30,40
2022-02-20 3:31:14,user_5,unit_362,QUESTION_SET,37.5,62.5
2022-02-13 15:07:30,user_46,unit_40,PRACTICE,100,100
2022-02-20 15:18:33,user_45,unit_47,LEARNING_SET,100,100
2022-02-20 15:58:10,user_45,unit_50,LEARNING_SET,100,100
2022-01-06 6:13:09,user_41,unit_100,QUESTION_SET,100,100
2022-01-11 6:17:11,user_37,unit_100,QUESTION_SET,100,100
2022-02-20 16:21:39,user_45,unit_51,PRACTICE,100,100
2022-01-17 6:39:45,user_41,unit_263,LEARNING_SET,60,60
2021-11-07 6:51:32,user_41,unit_264,PRACTICE,100,100
2022-02-06 7:15:19,user_28,unit_98,QUESTION_SET,100,100
2022-01-22 17:55:50,user_25,unit_48,LEARNING_SET,100,100
2022-03-03 8:01:21,user_41,unit_218,LEARNING_SET,100,100
2022-03-10 8:07:29,user_41,unit_269,PRACTICE,100,100
2022-01-22 18:32:46,user_25,unit_45,LEARNING_SET,100,100
2022-02-13 18:38:14,user_46,unit_38,LEARNING_SET,100,100
2022-02-14 8:38:41,user_49,unit_609,QUESTION_SET,12.5,62.5
2022-02-19 18:45:14,user_42,unit_52,LEARNING_SET,100,100
2022-02-19 18:52:27,user_42,unit_53,LEARNING_SET,100,100
2022-02-13 18:55:00,user_6,unit_39,LEARNING_SET,100,100
2022-02-07 8:55:21,user_5,unit_628,QUESTION_SET,20,20
2022-02-19 18:59:00,user_42,unit_54,PRACTICE,100,100
2022-02-20 18:59:28,user_45,unit_52,LEARNING_SET,100,100
2022-02-13 18:59:38,user_6,unit_40,PRACTICE,100,100
2022-01-11 9:09:10,user_28,unit_99,QUESTION_SET,100,100
2022-02-13 19:18:50,user_6,unit_38,LEARNING_SET,100,100
2022-02-20 19:20:50,user_45,unit_53,LEARNING_SET,100,100
2022-02-10 9:33:26,user_5,unit_576,QUESTION_SET,11.12,33.34
2022-02-20 19:40:35,user_44,unit_52,LEARNING_SET,100,100
2022-02-13 19:44:29,user_6,unit_46,LEARNING_SET,100,100
2022-02-20 19:45:21,user_45,unit_54,PRACTICE,100,100
2022-02-13 19:53:58,user_6,unit_41,PRACTICE,100,100
2022-02-21 10:08:34,user_5,unit_629,QUESTION_SET,100,100
2022-02-13 20:13:19,user_18,unit_47,LEARNING_SET,100,100
2022-01-22 20:15:32,user_25,unit_49,QUESTION_SET,100,100
2022-02-20 20:18:46,user_43,unit_4,LEARNING_SET,100,100
2022-02-20 20:29:22,user_44,unit_53,LEARNING_SET,100,100
2022-02-13 20:30:25,user_18,unit_50,LEARNING_SET,100,100
2022-02-21 10:36:38,user_34,unit_91,QUESTION_SET,100,100
2022-02-13 20:36:49,user_18,unit_51,PRACTICE,100,100
2022-02-20 20:38:49,user_44,unit_54,PRACTICE,100,100
2022-02-25 10:49:52,user_28,unit_100,QUESTION_SET,100,100
2022-02-13 20:52:19,user_19,unit_47,LEARNING_SET,100,100
2022-02-13 20:57:07,user_18,unit_52,LEARNING_SET,100,100
2022-01-22 21:00:30,user_22,unit_49,QUESTION_SET,100,100
2022-02-13 21:01:52,user_18,unit_53,LEARNING_SET,100,100
2022-02-13 21:02:30,user_19,unit_50,LEARNING_SET,100,100
2022-02-20 21:07:46,user_43,unit_49,QUESTION_SET,100,100
2022-02-13 21:10:08,user_18,unit_54,PRACTICE,100,100
2021-12-14 11:10:24,user_39,unit_99,QUESTION_SET,100,100
2022-02-13 21:18:35,user_19,unit_51,PRACTICE,100,100
2022-02-13 21:21:37,user_19,unit_52,LEARNING_SET,10,10
2022-01-22 22:02:24,user_22,unit_47,LEARNING_SET,100,100
2022-01-22 22:15:35,user_22,unit_50,LEARNING_SET,100,100
2022-01-22 22:16:36,user_22,unit_51,PRACTICE,100,100
2022-01-22 22:22:52,user_22,unit_52,LEARNING_SET,5,5
2022-02-16 12:59:55,user_28,unit_218,LEARNING_SET,5,100
2022-01-14 13:02:37,user_28,unit_263,LEARNING_SET,5,5
2022-02-28 23:14:58,user_4,unit_630,QUESTION_SET,100,100
2022-01-23 7:16:45,user_25,unit_47,LEARNING_SET,100,100
2022-01-23 7:45:09,user_25,unit_51,PRACTICE,100,100
2022-02-14 7:49:50,user_19,unit_52,LEARNING_SET,90,100
2022-02-14 8:07:03,user_46,unit_46,LEARNING_SET,100,100
2022-02-13 8:10:35,user_23,unit_32,LEARNING_SET,100,100
2022-02-14 8:13:02,user_46,unit_41,PRACTICE,100,100
2022-02-14 8:16:02,user_19,unit_53,LEARNING_SET,100,100
2022-02-14 8:28:59,user_19,unit_54,PRACTICE,100,100
2022-02-13 9:22:27,user_23,unit_40,PRACTICE,100,100
2022-02-13 9:40:36,user_23,unit_39,LEARNING_SET,100,100
2022-01-27 10:51:26,user_47,unit_566,LEARNING_SET,5,5
2022-02-08 1:14:51,user_16,unit_353,LEARNING_SET,70,70
2022-02-13 1:20:06,user_16,unit_354,PRACTICE,100,100
2022-02-13 12:02:24,user_24,unit_46,LEARNING_SET,100,100
2022-02-14 12:20:54,user_6,unit_276,LEARNING_SET,70,100
2022-02-04 2:48:29,user_16,unit_150,QUESTION_SET,50,50
2022-01-27 13:18:36,user_47,unit_56,QUESTION_SET,100,100
2022-02-13 13:25:12,user_24,unit_48,LEARNING_SET,100,100
2022-02-13 13:29:59,user_24,unit_44,PRACTICE,100,100
2022-01-23 13:32:22,user_25,unit_50,LEARNING_SET,100,100
2022-02-14 13:48:54,user_18,unit_49,QUESTION_SET,100,100
2022-01-27 13:52:40,user_47,unit_352,LEARNING_SET,10,10
2022-02-13 13:55:36,user_24,unit_45,LEARNING_SET,95,100
2022-01-23 14:42:35,user_25,unit_52,LEARNING_SET,100,100
2022-01-23 14:53:32,user_25,unit_53,LEARNING_SET,100,100
2022-01-23 15:02:45,user_25,unit_54,PRACTICE,100,100
2022-03-01 15:40:23,user_4,unit_631,LEARNING_SET,100,100
2022-03-01 15:45:50,user_4,unit_632,LEARNING_SET,100,100
2022-03-01 15:46:16,user_4,unit_633,LEARNING_SET,100,100
2022-03-01 15:46:57,user_4,unit_634,LEARNING_SET,100,100
2022-03-01 15:56:06,user_4,unit_635,PRACTICE,100,100
2022-02-13 15:58:43,user_24,unit_49,QUESTION_SET,100,100
2022-01-27 16:31:12,user_47,unit_526,LEARNING_SET,100,100
2021-12-24 6:38:07,user_31,unit_99,QUESTION_SET,100,100
2022-01-27 17:59:57,user_47,unit_527,LEARNING_SET,100,100
2022-02-13 18:19:55,user_24,unit_47,LEARNING_SET,100,100
2022-02-14 18:36:28,user_6,unit_43,LEARNING_SET,100,100
2022-02-14 18:40:24,user_6,unit_48,LEARNING_SET,100,100
2022-01-27 18:41:08,user_47,unit_528,LEARNING_SET,100,100
2021-12-06 8:46:42,user_41,unit_352,LEARNING_SET,80,80
2022-02-14 18:47:12,user_6,unit_44,PRACTICE,100,100
2022-02-14 19:06:16,user_46,unit_43,LEARNING_SET,100,100
2022-02-14 19:08:40,user_46,unit_48,LEARNING_SET,100,100
2022-02-14 19:14:46,user_46,unit_44,PRACTICE,100,100
2021-12-05 9:27:51,user_35,unit_150,QUESTION_SET,100,100
2022-02-04 9:31:49,user_28,unit_218,LEARNING_SET,95,95
2022-03-07 9:37:57,user_28,unit_269,PRACTICE,100,100
2022-02-14 19:42:31,user_19,unit_56,QUESTION_SET,100,100
2022-02-21 20:00:35,user_44,unit_56,QUESTION_SET,100,100
2022-02-07 10:03:02,user_26,unit_54,PRACTICE,100,100
2022-02-21 20:39:52,user_43,unit_47,LEARNING_SET,100,100
2022-02-14 20:42:51,user_18,unit_56,QUESTION_SET,100,100
2022-02-21 20:43:23,user_43,unit_50,LEARNING_SET,100,100
2022-02-21 20:54:50,user_43,unit_51,PRACTICE,100,100
2022-02-21 20:55:03,user_43,unit_52,LEARNING_SET,5,5
2022-02-21 20:55:31,user_43,unit_276,LEARNING_SET,100,100
2022-02-14 21:00:50,user_19,unit_57,QUESTION_SET,100,100
2022-02-15 11:14:43,user_5,unit_520,QUESTION_SET,16.67,91.67
2022-03-09 11:21:57,user_27,unit_99,QUESTION_SET,100,100
2022-01-19 11:24:55,user_35,unit_151,QUESTION_SET,33.33,100
2022-01-23 22:19:02,user_22,unit_52,LEARNING_SET,95,100
2022-03-01 22:22:27,user_4,unit_636,LEARNING_SET,5,5
2022-01-23 22:31:23,user_22,unit_53,LEARNING_SET,100,100
2022-01-23 22:33:16,user_22,unit_54,PRACTICE,100,100
2022-02-14 22:49:52,user_18,unit_57,QUESTION_SET,100,100
2021-12-13 23:22:20,user_49,unit_545,QUESTION_SET,100,100
2021-11-05 23:53:50,user_49,unit_609,QUESTION_SET,25,25
2021-12-10 0:50:36,user_49,unit_571,QUESTION_SET,60,80
2021-11-14 1:06:59,user_49,unit_505,QUESTION_SET,50,50
2022-02-15 2:05:44,user_50,unit_279,LEARNING_SET,100,100
2021-10-28 2:06:15,user_41,unit_279,LEARNING_SET,100,100
2021-10-31 2:06:25,user_50,unit_497,LEARNING_SET,100,100
2022-01-24 12:15:48,user_25,unit_56,QUESTION_SET,100,100
2022-01-24 12:25:21,user_25,unit_57,QUESTION_SET,100,100
2021-11-15 2:30:57,user_41,unit_497,LEARNING_SET,100,100
2021-11-20 2:31:05,user_35,unit_151,QUESTION_SET,66.67,66.67
2022-02-19 2:56:40,user_16,unit_150,QUESTION_SET,50,100
2022-01-05 3:28:06,user_27,unit_100,QUESTION_SET,100,100
2022-02-08 13:31:48,user_20,unit_120,LEARNING_SET,100,100
2022-02-08 13:32:36,user_20,unit_28,LEARNING_SET,100,100
2022-01-28 14:11:06,user_47,unit_637,PRACTICE,100,100
2022-02-14 5:36:31,user_50,unit_144,LEARNING_SET,100,100
2022-01-28 15:38:01,user_47,unit_582,LEARNING_SET,95,100
2022-03-02 15:39:11,user_4,unit_636,LEARNING_SET,95,100
2022-02-11 5:44:18,user_50,unit_145,PRACTICE,100,100
2022-02-27 5:47:44,user_41,unit_105,QUESTION_SET,100,100
2021-12-06 5:49:15,user_35,unit_152,QUESTION_SET,100,100
2022-02-18 5:52:45,user_41,unit_159,LEARNING_SET,5,100
2022-01-28 16:20:03,user_47,unit_638,LEARNING_SET,100,100
2022-01-28 16:24:11,user_47,unit_639,LEARNING_SET,5,5
2022-02-08 16:32:53,user_20,unit_34,LEARNING_SET,100,100
2022-02-08 16:46:05,user_20,unit_37,PRACTICE,100,100
2022-02-08 18:28:12,user_20,unit_32,LEARNING_SET,100,100
2022-02-18 8:43:53,user_30,unit_130,LEARNING_SET,95,100
2022-03-03 8:45:02,user_30,unit_131,LEARNING_SET,100,100
2022-02-08 18:47:33,user_20,unit_40,PRACTICE,100,100
2022-02-15 18:48:10,user_46,unit_45,LEARNING_SET,100,100
2022-02-08 18:48:12,user_20,unit_39,LEARNING_SET,100,100
2022-02-08 18:48:37,user_20,unit_31,LEARNING_SET,100,100
2022-02-13 8:52:44,user_30,unit_132,PRACTICE,100,100
2022-02-15 18:56:37,user_18,unit_55,LEARNING_SET,100,100
2022-02-15 18:58:38,user_6,unit_49,QUESTION_SET,100,100
2022-02-15 19:10:55,user_6,unit_45,LEARNING_SET,100,100
2021-11-22 9:17:00,user_39,unit_100,QUESTION_SET,100,100
2022-02-22 19:24:43,user_44,unit_57,QUESTION_SET,100,100
2022-02-13 9:31:50,user_38,unit_92,EXAM,100,100
2022-01-24 19:32:45,user_25,unit_58,QUESTION_SET,100,100
2022-02-11 9:38:55,user_30,unit_133,LEARNING_SET,100,100
2022-01-15 9:39:35,user_30,unit_134,LEARNING_SET,100,100
2021-12-29 9:42:15,user_34,unit_534,PRACTICE,100,100
2022-02-27 9:43:19,user_34,unit_538,LEARNING_SET,100,100
2022-02-28 9:44:49,user_30,unit_135,PRACTICE,100,100
2022-01-16 9:58:59,user_34,unit_535,LEARNING_SET,100,100
2022-03-03 9:59:50,user_35,unit_158,EXAM,100,100
2022-02-19 10:02:38,user_26,unit_56,QUESTION_SET,100,100
2022-03-02 10:04:34,user_34,unit_536,PRACTICE,100,100
2022-02-05 10:10:18,user_35,unit_353,LEARNING_SET,5,5
2022-01-12 10:37:15,user_34,unit_539,LEARNING_SET,100,100
2021-11-19 10:39:48,user_37,unit_105,QUESTION_SET,100,100
2022-01-02 10:42:20,user_34,unit_540,PRACTICE,100,100
2022-02-22 20:55:38,user_43,unit_52,LEARNING_SET,95,100
2022-02-06 11:16:07,user_34,unit_546,LEARNING_SET,100,100
2022-02-22 21:17:29,user_43,unit_53,LEARNING_SET,100,100
